base_threshold_principal,base_threshold_counterparty,base_min_transfer_principal,base_min_transfer_counterparty,counterparty_rounding,principal_rounding,base_total_exposure_amount,action,agreed_amount,base_call_amount,booked_amount_first_leg,booked_amount_second_leg,call_status,counterparty_amount,reporting_call_amount,agreement_id,event_id,external_id,instrument_id,margin_type,reporting_currency,dispute_age,rescued_data,reporting_date
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,Call,200000.0,200000.0,,,No Call Required,,200000.0,10129,99399,7663,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,400000.0,ITM No Calls,2200000.0,2200000.0,,,Pending Review,,2200000.0,11867,93891,7041,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,0.0,Call,800000.0,800000.0,,,No Call Required,,800000.0,11961,97248,7560,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,Recall,1400000.0,1400000.0,,,Pending Review,,1400000.0,11715,90964,7727,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,ITM No Calls,1300000.0,1300000.0,,,Pending Review,,1300000.0,10454,95949,7701,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,100000.0,Call,4600000.0,4600000.0,,,No Call Required,,4600000.0,10763,94094,7143,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,100000.0,Recall,5000000.0,5000000.0,,,No Call Required,,5000000.0,10336,92507,7167,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,ITM No Calls,800000.0,800000.0,,,No Call Required,,800000.0,11929,99117,7249,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,0.0,ITM No Calls,700000.0,700000.0,,,No Call Required,,700000.0,10693,98073,7169,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,-100000.0,ITM No Calls,5000000.0,5000000.0,,,Pending Review,,5000000.0,10455,95737,7874,,Net,USD,,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,Call,1400000.0,1400000.0,,,Pending Review,,1400000.0,11973,94150,7685,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,Call,900000.0,900000.0,,,No Call Required,,900000.0,10233,99346,7940,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,Call,3800000.0,3800000.0,,,No Call Required,,3800000.0,11266,91740,7488,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,Recall,3900000.0,3900000.0,,,Pending Review,,3900000.0,10101,90431,7389,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,-100000.0,ITM No Calls,3300000.0,3300000.0,,,Pending Review,,3300000.0,10069,93757,7863,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,100000.0,Recall,2300000.0,2300000.0,,,No Call Required,,2300000.0,10987,94962,7847,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,0.0,ITM No Calls,2700000.0,2700000.0,,,Pending Review,,2700000.0,10538,97514,7775,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,0.0,Recall,2200000.0,2200000.0,,,Pending Review,,2200000.0,11525,96970,7673,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,ITM No Calls,3000000.0,3000000.0,,,No Call Required,,3000000.0,10765,99731,7451,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,400000.0,ITM No Calls,0.0,0.0,,,Pending Review,,0.0,10351,96403,7600,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,Call,3400000.0,3400000.0,,,No Call Required,,3400000.0,11046,96001,7893,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,-100000.0,Recall,4800000.0,4800000.0,,,No Call Required,,4800000.0,10862,95779,7950,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,ITM No Calls,2600000.0,2600000.0,,,Pending Review,,2600000.0,11480,97790,7086,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,0.0,ITM No Calls,3300000.0,3300000.0,,,Pending Review,,3300000.0,11246,91443,7953,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,300000.0,Call,1400000.0,1400000.0,,,No Call Required,,1400000.0,10378,99356,7212,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,200000.0,Recall,1100000.0,1100000.0,,,No Call Required,,1100000.0,11120,96882,7573,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,Call,0.0,0.0,,,No Call Required,,0.0,10332,98012,7771,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,300000.0,Call,700000.0,700000.0,,,Pending Review,,700000.0,11966,98376,7257,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,ITM No Calls,4700000.0,4700000.0,,,Pending Review,,4700000.0,11148,96097,7809,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,-100000.0,Call,3200000.0,3200000.0,,,No Call Required,,3200000.0,10059,95333,7147,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,100000.0,ITM No Calls,4700000.0,4700000.0,,,No Call Required,,4700000.0,10470,91987,7850,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,ITM No Calls,4500000.0,4500000.0,,,Pending Review,,4500000.0,11697,92277,7575,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,ITM No Calls,3100000.0,3100000.0,,,Pending Review,,3100000.0,10896,96818,7532,,Net,USD,,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,Recall,5000000.0,5000000.0,,,Pending Review,,5000000.0,11722,94327,7676,,Net,USD,,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,Call,4300000.0,4300000.0,,,Pending Review,,4300000.0,10487,91837,7429,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,Call,0.0,0.0,,,No Call Required,,0.0,11646,99817,7115,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,Call,1000000.0,1000000.0,,,No Call Required,,1000000.0,10617,95062,7393,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,Call,2200000.0,2200000.0,,,Pending Review,,2200000.0,11634,98571,7952,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Call,500000.0,500000.0,,,No Call Required,,500000.0,11969,96201,7237,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,ITM No Calls,4000000.0,4000000.0,,,Pending Review,,4000000.0,12000,96350,7225,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,Recall,0.0,0.0,,,Pending Review,,0.0,11743,98479,7767,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,200000.0,Recall,2600000.0,2600000.0,,,Pending Review,,2600000.0,10265,98520,7816,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,300000.0,Call,1100000.0,1100000.0,,,No Call Required,,1100000.0,11346,97425,7196,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,500000.0,ITM No Calls,2900000.0,2900000.0,,,Pending Review,,2900000.0,10798,93994,7507,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,Recall,1000000.0,1000000.0,,,No Call Required,,1000000.0,10536,95811,7822,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,Recall,4100000.0,4100000.0,,,No Call Required,,4100000.0,10591,95605,7735,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,ITM No Calls,1600000.0,1600000.0,,,No Call Required,,1600000.0,11861,95402,7369,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,Call,4800000.0,4800000.0,,,No Call Required,,4800000.0,11286,95229,7033,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,Call,3800000.0,3800000.0,,,Pending Review,,3800000.0,10874,91215,7837,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,Call,3400000.0,3400000.0,,,No Call Required,,3400000.0,10481,93343,7894,,Net,USD,,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,400000.0,Recall,200000.0,200000.0,,,No Call Required,,200000.0,11986,94512,7389,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,500000.0,Recall,3200000.0,3200000.0,,,Pending Review,,3200000.0,11808,99264,7675,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,ITM No Calls,3900000.0,3900000.0,,,No Call Required,,3900000.0,10085,95580,7440,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,ITM No Calls,5000000.0,5000000.0,,,No Call Required,,5000000.0,11295,92486,7827,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,500000.0,ITM No Calls,800000.0,800000.0,,,Pending Review,,800000.0,11794,99933,7606,,Net,USD,,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,Recall,1700000.0,1700000.0,,,Pending Review,,1700000.0,11402,91523,7366,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,100000.0,ITM No Calls,1600000.0,1600000.0,,,Pending Review,,1600000.0,10226,90947,7856,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,Call,2900000.0,2900000.0,,,No Call Required,,2900000.0,11169,91136,7854,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,300000.0,ITM No Calls,4200000.0,4200000.0,,,No Call Required,,4200000.0,10100,94859,7793,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,0.0,Recall,3300000.0,3300000.0,,,Pending Review,,3300000.0,11573,96158,7166,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,ITM No Calls,3800000.0,3800000.0,,,No Call Required,,3800000.0,10965,93096,7894,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Call,3400000.0,3400000.0,,,No Call Required,,3400000.0,10928,97866,7856,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,400000.0,ITM No Calls,4800000.0,4800000.0,,,Pending Review,,4800000.0,10406,96490,7780,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,ITM No Calls,2100000.0,2100000.0,,,No Call Required,,2100000.0,10777,93821,7182,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,Recall,3000000.0,3000000.0,,,No Call Required,,3000000.0,11585,92179,7182,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,400000.0,Call,4800000.0,4800000.0,,,Pending Review,,4800000.0,10496,91769,7428,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,Call,800000.0,800000.0,,,Pending Review,,800000.0,10524,97292,7572,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,200000.0,ITM No Calls,0.0,0.0,,,Pending Review,,0.0,11493,91220,7322,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,Recall,1600000.0,1600000.0,,,No Call Required,,1600000.0,10182,92369,7477,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Call,2100000.0,2100000.0,,,No Call Required,,2100000.0,11533,95982,7581,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,400000.0,ITM No Calls,800000.0,800000.0,,,Pending Review,,800000.0,10842,92945,7769,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,0.0,ITM No Calls,3200000.0,3200000.0,,,No Call Required,,3200000.0,10007,95654,7505,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,Recall,4600000.0,4600000.0,,,No Call Required,,4600000.0,10872,95120,7287,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,300000.0,Recall,3600000.0,3600000.0,,,No Call Required,,3600000.0,11637,92529,7618,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Call,500000.0,500000.0,,,No Call Required,,500000.0,10691,97128,7242,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,100000.0,ITM No Calls,3000000.0,3000000.0,,,Pending Review,,3000000.0,11517,92822,7006,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,ITM No Calls,0.0,0.0,,,Pending Review,,0.0,10182,91024,7349,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,ITM No Calls,3900000.0,3900000.0,,,Pending Review,,3900000.0,11576,96137,7737,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,100000.0,ITM No Calls,1600000.0,1600000.0,,,Pending Review,,1600000.0,10330,91720,7884,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,Call,3800000.0,3800000.0,,,No Call Required,,3800000.0,10509,98743,7633,,Net,USD,,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Recall,5000000.0,5000000.0,,,Pending Review,,5000000.0,11350,90987,7509,,Net,USD,,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,300000.0,Recall,4000000.0,4000000.0,,,Pending Review,,4000000.0,11940,93897,7298,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,0.0,Call,1900000.0,1900000.0,,,No Call Required,,1900000.0,11617,92376,7754,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,Call,0.0,0.0,,,Pending Review,,0.0,10328,90227,7472,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,Call,2900000.0,2900000.0,,,Pending Review,,2900000.0,11305,95112,7868,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,-100000.0,ITM No Calls,300000.0,300000.0,,,Pending Review,,300000.0,10303,91169,7343,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,0.0,ITM No Calls,200000.0,200000.0,,,Pending Review,,200000.0,10158,91942,7016,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,100000.0,ITM No Calls,3400000.0,3400000.0,,,Pending Review,,3400000.0,10882,99607,7509,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,Call,1000000.0,1000000.0,,,Pending Review,,1000000.0,10157,90639,7246,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,100000.0,Recall,4300000.0,4300000.0,,,Pending Review,,4300000.0,10660,98786,7952,,Net,USD,,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,400000.0,ITM No Calls,3900000.0,3900000.0,,,No Call Required,,3900000.0,10408,94576,7074,,Net,USD,,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,ITM No Calls,600000.0,600000.0,,,Pending Review,,600000.0,10237,96740,7401,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,Call,3600000.0,3600000.0,,,No Call Required,,3600000.0,11700,92129,7496,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,ITM No Calls,300000.0,300000.0,,,No Call Required,,300000.0,11257,99462,7055,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,200000.0,Recall,0.0,0.0,,,Pending Review,,0.0,10719,94718,7094,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,ITM No Calls,4600000.0,4600000.0,,,Pending Review,,4600000.0,11685,91465,7569,,Net,USD,,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,Recall,1200000.0,1200000.0,,,Pending Review,,1200000.0,11405,96282,7377,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,Recall,4600000.0,4600000.0,,,No Call Required,,4600000.0,10646,90308,7678,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,Call,1400000.0,1400000.0,,,No Call Required,,1400000.0,10536,96688,7617,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,500000.0,Call,2400000.0,2400000.0,,,No Call Required,,2400000.0,10954,96929,7242,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,ITM No Calls,4400000.0,4400000.0,,,No Call Required,,4400000.0,11339,98932,7015,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,Call,1600000.0,1600000.0,,,Pending Review,,1600000.0,11923,90077,7132,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,Recall,3200000.0,3200000.0,,,No Call Required,,3200000.0,11084,92389,7967,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,400000.0,Recall,3100000.0,3100000.0,,,Pending Review,,3100000.0,11313,90702,7139,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,0.0,Recall,1700000.0,1700000.0,,,Pending Review,,1700000.0,11881,97884,7638,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,Call,2900000.0,2900000.0,,,Pending Review,,2900000.0,11451,94975,7701,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,ITM No Calls,4600000.0,4600000.0,,,Pending Review,,4600000.0,10869,93599,7634,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,400000.0,ITM No Calls,4900000.0,4900000.0,,,No Call Required,,4900000.0,11963,91067,7640,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,400000.0,ITM No Calls,200000.0,200000.0,,,Pending Review,,200000.0,11450,99346,7245,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,400000.0,Call,1300000.0,1300000.0,,,No Call Required,,1300000.0,10582,94994,7618,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,Recall,1200000.0,1200000.0,,,No Call Required,,1200000.0,11831,91173,7651,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,Recall,2900000.0,2900000.0,,,Pending Review,,2900000.0,10869,96038,7773,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,ITM No Calls,3200000.0,3200000.0,,,Pending Review,,3200000.0,11223,90180,7148,,Net,USD,,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,Call,2900000.0,2900000.0,,,Pending Review,,2900000.0,10881,93628,7649,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,ITM No Calls,3600000.0,3600000.0,,,No Call Required,,3600000.0,10391,96344,7177,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,400000.0,Recall,1600000.0,1600000.0,,,No Call Required,,1600000.0,11327,94313,7206,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,Call,3800000.0,3800000.0,,,Pending Review,,3800000.0,11895,97982,7965,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,Call,4600000.0,4600000.0,,,Pending Review,,4600000.0,10671,91073,7224,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,Recall,3700000.0,3700000.0,,,Pending Review,,3700000.0,11338,91572,7355,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,0.0,ITM No Calls,1900000.0,1900000.0,,,Pending Review,,1900000.0,11176,99047,7430,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,Recall,3800000.0,3800000.0,,,Pending Review,,3800000.0,11169,97138,7854,,Net,USD,,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,ITM No Calls,4600000.0,4600000.0,,,Pending Review,,4600000.0,10261,90600,7985,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,0.0,Call,1800000.0,1800000.0,,,Pending Review,,1800000.0,11216,92356,7729,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,200000.0,Recall,3800000.0,3800000.0,,,Pending Review,,3800000.0,11734,98222,7804,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,Recall,4400000.0,4400000.0,,,No Call Required,,4400000.0,10133,93225,7327,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,Call,4000000.0,4000000.0,,,Pending Review,,4000000.0,11276,91800,7900,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,400000.0,ITM No Calls,5000000.0,5000000.0,,,No Call Required,,5000000.0,11443,96362,7859,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,Recall,2900000.0,2900000.0,,,Pending Review,,2900000.0,11670,94712,7252,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,ITM No Calls,100000.0,100000.0,,,Pending Review,,100000.0,10544,94766,7500,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,Recall,0.0,0.0,,,No Call Required,,0.0,10194,99579,7551,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,ITM No Calls,3600000.0,3600000.0,,,No Call Required,,3600000.0,11391,95966,7061,,Net,USD,,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,400000.0,ITM No Calls,3200000.0,3200000.0,,,No Call Required,,3200000.0,10219,93737,7936,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,Call,300000.0,300000.0,,,No Call Required,,300000.0,10400,98578,7174,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,Call,2200000.0,2200000.0,,,No Call Required,,2200000.0,11434,95074,7258,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,2100000.0,2100000.0,,,No Call Required,,2100000.0,11527,99527,7327,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,300000.0,Recall,1700000.0,1700000.0,,,No Call Required,,1700000.0,10016,98863,7793,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,100000.0,ITM No Calls,4300000.0,4300000.0,,,No Call Required,,4300000.0,11494,98793,7226,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,ITM No Calls,300000.0,300000.0,,,No Call Required,,300000.0,10031,97158,7589,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,0.0,Call,5000000.0,5000000.0,,,Pending Review,,5000000.0,11835,92572,7570,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,Call,4700000.0,4700000.0,,,No Call Required,,4700000.0,11895,98997,7222,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Recall,2600000.0,2600000.0,,,Pending Review,,2600000.0,11109,95542,7900,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,ITM No Calls,1300000.0,1300000.0,,,Pending Review,,1300000.0,10048,91818,7141,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,300000.0,Recall,600000.0,600000.0,,,No Call Required,,600000.0,11435,96331,7180,,Net,USD,,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,Recall,100000.0,100000.0,,,No Call Required,,100000.0,10879,98961,7828,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,0.0,Call,3600000.0,3600000.0,,,Pending Review,,3600000.0,10145,97046,7615,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,ITM No Calls,3100000.0,3100000.0,,,Pending Review,,3100000.0,11248,95179,7308,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,100000.0,Recall,500000.0,500000.0,,,Pending Review,,500000.0,11226,97380,7305,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,-100000.0,ITM No Calls,4200000.0,4200000.0,,,Pending Review,,4200000.0,10261,91784,7907,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,100000.0,Recall,1500000.0,1500000.0,,,Pending Review,,1500000.0,11377,95949,7398,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,400000.0,ITM No Calls,1400000.0,1400000.0,,,Pending Review,,1400000.0,10202,98935,7850,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,ITM No Calls,4700000.0,4700000.0,,,Pending Review,,4700000.0,11200,97587,7752,,Net,USD,0.0,,2026-07-01
