external_id,principal_lei,principal,principal_code,counterparty,counterparty_code,counterparty_lei,principal_rating,counterparty_rating,agreement_category,groupname,base_currency,im_legal_review_frequency,legal_review_frequency,reciprocity,counterparty_fixed_mta_values,counterparty_fixed_mta_value_ccy,counterparty_im_fixed_mta_values,counterparty_im_fixed_mta_value_ccy,counterparty_fixed_rounding_values,counterparty_fixed_rounding_value_ccy,counterparty_fixed_threshold_value_ccy,counterparty_fixed_threshold_values,counterparty_fixed_values,counterparty_im,counterparty_im_fixed_rounding_value_ccy,counterparty_im_fixed_rounding_values,counterparty_im_fixed_threshold_value_ccy,counterparty_im_fixed_threshold_values,counterparty_im_fixed_values,counterparty_im_rating_contingent_values,counterparty_im_seg_type,principal_fixed_mta_value_ccy,principal_fixed_mta_values,principal_fixed_rounding_value_ccy,principal_fixed_rounding_values,principal_fixed_threshold_value_ccy,principal_fixed_threshold_values,principal_fixed_values,principal_im,principal_im_fixed_mta_value_ccy,principal_im_fixed_mta_values,principal_im_fixed_rounding_value_ccy,principal_im_fixed_rounding_values,principal_im_fixed_threshold_value_ccy,principal_im_fixed_threshold_values,principal_im_fixed_values,principal_im_rating_contingent_values,principal_im_seg_type,principal_industry,principal_agreement_ia,counterparty_agreement_ia,agreement_date,agreement_id,agreement_status,agreement_description,agreement_type,agreementgroupcode,counterparty_seg_type,principal_seg_type,segregation,linkage_set,assets,custodian,simm_principal_calculation_currency,simm_cp_calculation_currency,rescued_data,reporting_date,agreement_name,region,principal_termination_currency,counterparty_termination_currency
1634,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CENTRAL 1 CREDIT UNION:BCCU,BCCU,549300XXHOD8SXSZKY72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1C",ISDA CSA,TDBK_BCCU_GEN,GBP,,,,250000.0,,,,,,GBP,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-28,A60045,Pending,TDBK_BCCU_REG_VM_CSA,REG_VM,TDBK_BCCU_GEN,,,Y,,Ontario Provincial Bond;Israel Government Bond;US Corporate,N/A,,,,2026-06-24,TDBK_BCCU_REG_VM_CSA,TDBK,GBP,GBP
0526,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,EUR,,,,10000.0,,,,,,EUR,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-04-24,A32900,Pending,TDBK_CITI_REG_VM_CSA,REG_IMC,TDBK_CITI_GEN,,,Y,,Canada Mortgage Bonds;Israel Government Bond;US Corporate,STATE STREET,,,,2026-06-24,TDBK_CITI_REG_VM_CSA,TDBK,EUR,EUR
0597,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,USD,,,,10000.0,,,,,,USD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-10-04,A27259,Amended,TDBK_BNSC_GENERAL_CSA,BILATERAL_CSA,TDBK_BNSC_GEN,,,Y,,CAD CASH;Israel Government Bond;US Common Stock,BNY MELLON,,,,2026-06-24,TDBK_BNSC_GENERAL_CSA,TDBK,USD,
K6434,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,USD,,,,250000.0,,,,,,USD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-09,A28019,Active,TDBK_CITI_GENERAL_CSA,GENERAL_CSA,TDBK_CITI_GEN,,,N,,US Corporate;US Common Stock;CAD CASH,STATE STREET,,,,2026-06-24,TDBK_CITI_GENERAL_CSA,TDBK,,
8789,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,GBP,,,,10000.0,,,,,,GBP,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-06-15,A94461,Active,TDBK_DBFR_REG_VM_CSA,REG_VM,TDBK_DBFR_GEN,,,N,,German Government Note;US Treasury;US Common Stock,,,,,2026-06-24,TDBK_DBFR_REG_VM_CSA,TDBK,GBP,
5364,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,MORGAN STANLEY INTL:MSIL,MSIL,4PQUHN3JPFGFNF3BB653,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_MSIL_GEN,EUR,,,,10000.0,,,,,,EUR,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,A71668,Amended,TDBK_MSIL_REG_VM_CSA,REG_VM,TDBK_MSIL_GEN,,,N,,German Government Note;US Corporate;US Treasury,BNY MELLON,,,,2026-06-24,TDBK_MSIL_REG_VM_CSA,TDBK,,
K3233,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,GBP,,,,250000.0,,,,,,GBP,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-04-22,A89436,Amended,TDBK_INBL_REG_VM_CSA,REG_VM,TDBK_INBL_GEN,,,Y,,German Government Note;CAD CASH;USD CASH,STATE STREET,,,,2026-06-24,,TDBK,GBP,
K9519,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CENTRAL 1 CREDIT UNION:BCCU,BCCU,549300XXHOD8SXSZKY72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1C",ISDA CSA,TDBK_BCCU_GEN,GBP,,,,10000.0,,,,,,GBP,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-02-01,A95542,Active,TDBK_BCCU_REG_IMC_CSA,REG_IMC,TDBK_BCCU_GEN,,,,,Canada Mortgage Bonds;US Treasury;USD CASH,,,,,2026-06-24,TDBK_BCCU_REG_IMC_CSA,TDBK,,
8465,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,EUR,,,,250000.0,,,,,,EUR,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-12-24,A62603,Active,TDBK_CITI_GENERAL_CSA,REG_VM,TDBK_CITI_GEN,,,Y,,German Government Note;US Corporate;US Treasury,N/A,,,,2026-06-24,TDBK_CITI_GENERAL_CSA,TDBK,EUR,
1750,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,CAD,,,,10000.0,,,,,,CAD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-08,A76640,Pending,TDBK_CITI_GENERAL_CSA,REG_IMC,TDBK_CITI_GEN,,,N,,Canada Mortgage Bonds;Government of Canada Bond;USD CASH,STATE STREET,,,,2026-06-24,TDBK_CITI_GENERAL_CSA,TDBK,CAD,CAD
2937,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,CAD,,,,250000.0,,,,,,CAD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-23,A14529,Pending,TDBK_CITI_GENERAL_CSA,REG_VM,TDBK_CITI_GEN,,,Y,,Ontario Provincial Bond;US Corporate;US Common Stock,STATE STREET,,,,2026-06-24,TDBK_CITI_GENERAL_CSA,TDBK,,CAD
0624,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,EUR,,,,10000.0,,,,,,EUR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-13,A35338,Active,TDBK_INBL_GENERAL_CSA,REG_VM,TDBK_INBL_GEN,,,Y,,Government of Canada Bond;Canada Mortgage Bonds;USD CASH,BNY MELLON,,,,2026-06-24,TDBK_INBL_GENERAL_CSA,TDBK,,
9004,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,SWISS LIFE AG:SWCD,SWCD,529900ZM2M8QF6PZDD34,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_SWCD_GEN,USD,,,,10000.0,,,,,,USD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-08-08,A88778,Pending,TDBK_SWCD_GENERAL_CSA,REG_VM,TDBK_SWCD_GEN,,,N,,US Common Stock;Ontario Provincial Bond;Canada Mortgage Bonds,N/A,,,,2026-06-24,,TDBK,USD,USD
0327,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,GBP,,,,10000.0,,,,,,GBP,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-05-01,A43625,Pending,TDBK_BNSC_GENERAL_CSA,BILATERAL_CSA,TDBK_BNSC_GEN,,,N,,US Common Stock;Canada Mortgage Bonds;CAD CASH,STATE STREET,,,,2026-06-24,TDBK_BNSC_GENERAL_CSA,TDBK,GBP,GBP
5441,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,MORGAN STANLEY INTL:MSIL,MSIL,4PQUHN3JPFGFNF3BB653,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_MSIL_GEN,USD,,,,10000.0,,,,,,USD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-09,A88810,Active,TDBK_MSIL_REG_VM_CSA,REG_IMC,TDBK_MSIL_GEN,,,N,,Government of Canada Bond;Israel Government Bond;CAD CASH,,,,,2026-06-24,TDBK_MSIL_REG_VM_CSA,TDBK,USD,
0743,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,EUR,,,,10000.0,,,,,,EUR,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-03,A93374,Active,TDBK_CITI_GENERAL_CSA,REG_VM,TDBK_CITI_GEN,,,N,,US Treasury;US Corporate;Ontario Provincial Bond,N/A,,,,2026-06-24,TDBK_CITI_GENERAL_CSA,TDBK,,EUR
0396,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,MORGAN STANLEY INTL:MSIL,MSIL,4PQUHN3JPFGFNF3BB653,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_MSIL_GEN,GBP,,,,10000.0,,,,,,GBP,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-02,A94676,Amended,TDBK_MSIL_REG_VM_CSA,GENERAL_CSA,TDBK_MSIL_GEN,,,,,Ontario Provincial Bond;USD CASH;German Government Note,STATE STREET,,,,2026-06-24,TDBK_MSIL_REG_VM_CSA,TDBK,GBP,GBP
8243,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,USD,,,,250000.0,,,,,,USD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-12-25,A84660,Active,TDBK_WH17_REG_VM_CSA,BILATERAL_CSA,TDBK_WH17_GEN,,,N,,Government of Canada Bond;Israel Government Bond;USD CASH,STATE STREET,,,,2026-06-24,TDBK_WH17_REG_VM_CSA,TDBK,USD,
0937,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,EUR,,,,250000.0,,,,,,EUR,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-02-10,A67824,Active,TDBK_BNSC_REG_IMC_CSA,BILATERAL_CSA,TDBK_BNSC_GEN,,,N,,Ontario Provincial Bond;US Common Stock;US Treasury,N/A,,,,2026-06-24,TDBK_BNSC_REG_IMC_CSA,TDBK,EUR,EUR
4590,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CENTRAL 1 CREDIT UNION:BCCU,BCCU,549300XXHOD8SXSZKY72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1C",ISDA CSA,TDBK_BCCU_GEN,EUR,,,,250000.0,,,,,,EUR,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-09,A78758,Active,TDBK_BCCU_GENERAL_CSA,GENERAL_CSA,TDBK_BCCU_GEN,,,Y,,CAD CASH;Israel Government Bond;US Corporate,BNY MELLON,,,,2026-06-24,TDBK_BCCU_GENERAL_CSA,TDBK,,
3726,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BIMCOR INC:BIMC,BIMC,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3B",ISDA CSA,TDBK_BIMC_GEN,CAD,,,,250000.0,,,,,,CAD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-13,A97643,Active,TDBK_BIMC_GENERAL_CSA,REG_VM,TDBK_BIMC_GEN,,,N,,Ontario Provincial Bond;Government of Canada Bond;CAD CASH,BNY MELLON,,,,2026-06-24,TDBK_BIMC_GENERAL_CSA,TDBK,CAD,CAD
A8308,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,EUR,,,,250000.0,,,,,,EUR,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-14,A15213,Pending,TDBK_DBFR_REG_VM_CSA,GENERAL_CSA,TDBK_DBFR_GEN,,,N,,US Corporate;Government of Canada Bond;German Government Note,BNY MELLON,,,,2026-06-24,TDBK_DBFR_REG_VM_CSA,TDBK,EUR,
K5082,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANCO HABITAT:BANH,BANH,B6ARUI4946ST4S7WOU88,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2B",ISDA CSA,TDBK_BANH_GEN,USD,,,,250000.0,,,,,,USD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-12-02,A65700,Amended,TDBK_BANH_GENERAL_CSA,REG_VM,TDBK_BANH_GEN,,,N,,USD CASH;Israel Government Bond;US Corporate,BNY MELLON,,,,2026-06-24,TDBK_BANH_GENERAL_CSA,TDBK,USD,USD
2898,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANCO HABITAT:BANH,BANH,B6ARUI4946ST4S7WOU88,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2B",ISDA CSA,TDBK_BANH_GEN,GBP,,,,250000.0,,,,,,GBP,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-05-16,A51822,Active,TDBK_BANH_GENERAL_CSA,GENERAL_CSA,TDBK_BANH_GEN,,,Y,,US Common Stock;US Treasury;CAD CASH,STATE STREET,,,,2026-06-24,TDBK_BANH_GENERAL_CSA,TDBK,,
A8075,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CENTRAL 1 CREDIT UNION:BCCU,BCCU,549300XXHOD8SXSZKY72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1C",ISDA CSA,TDBK_BCCU_GEN,CAD,,,,250000.0,,,,,,CAD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-02,A23294,Amended,TDBK_BCCU_GENERAL_CSA,GENERAL_CSA,TDBK_BCCU_GEN,,,,,Israel Government Bond;US Common Stock;Ontario Provincial Bond,BNY MELLON,,,,2026-06-24,TDBK_BCCU_GENERAL_CSA,TDBK,CAD,CAD
1557,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,CAD,,,,250000.0,,,,,,CAD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-08,A50360,Amended,TDBK_BNSC_REG_IMC_CSA,GENERAL_CSA,TDBK_BNSC_GEN,,,Y,,Ontario Provincial Bond;Government of Canada Bond;German Government Note,BNY MELLON,,,,2026-06-24,TDBK_BNSC_REG_IMC_CSA,TDBK,CAD,
3713,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BIMCOR INC:BIMC,BIMC,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3B",ISDA CSA,TDBK_BIMC_GEN,EUR,,,,250000.0,,,,,,EUR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-01-19,A31208,Active,TDBK_BIMC_REG_IMC_CSA,REG_IMC,TDBK_BIMC_GEN,,,N,,Ontario Provincial Bond;Canada Mortgage Bonds;Israel Government Bond,BNY MELLON,,,,2026-06-24,TDBK_BIMC_REG_IMC_CSA,TDBK,EUR,
1509,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,GBP,,,,10000.0,,,,,,GBP,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-12,A41142,Amended,TDBK_DBFR_REG_VM_CSA,BILATERAL_CSA,TDBK_DBFR_GEN,,,Y,,Israel Government Bond;Ontario Provincial Bond;CAD CASH,N/A,,,,2026-06-24,TDBK_DBFR_REG_VM_CSA,TDBK,,GBP
2332,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANCO HABITAT:BANH,BANH,B6ARUI4946ST4S7WOU88,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2B",ISDA CSA,TDBK_BANH_GEN,USD,,,,10000.0,,,,,,USD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11,A52481,Active,TRI-PARTY COLLATERAL AGENT HOLDING,BILATERAL_CSA,TDBK_BANH_GEN,,,N,,US Common Stock;Canada Mortgage Bonds;CAD CASH,BNY MELLON,,,,2026-06-24,TRI-PARTY COLLATERAL AGENT HOLDING,TDBK,USD,USD
5874,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,EUR,,,,250000.0,,,,,,EUR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-25,A58981,Active,TDBK_CITI_REG_VM_CSA,GENERAL_CSA,TDBK_CITI_GEN,,,N,,US Common Stock;CAD CASH;US Corporate,N/A,,,,2026-06-24,TDBK_CITI_REG_VM_CSA,TDBK,EUR,EUR
0794,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,CAD,,,,250000.0,,,,,,CAD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-07-25,A93976,Pending,TDBK_CITI_GENERAL_CSA,REG_VM,TDBK_CITI_GEN,,,Y,,US Corporate;German Government Note;USD CASH,STATE STREET,,,,2026-06-24,TDBK_CITI_GENERAL_CSA,TDBK,CAD,
3069,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,USD,,,,250000.0,,,,,,USD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-11-27,A68008,Amended,TDGF_XXXX_GENERAL_CSA,GENERAL_CSA,TDBK_CITI_GEN,,,Y,,CAD CASH;Government of Canada Bond;Israel Government Bond,N/A,,,,2026-06-24,TDGF_XXXX_GENERAL_CSA,TDBK,,USD
0333,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,USD,,,,250000.0,,,,,,USD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-18,A35161,Pending,TDBK_INBL_REG_IMC_CSA,GENERAL_CSA,TDBK_INBL_GEN,,,Y,,US Common Stock;CAD CASH;German Government Note,STATE STREET,,,,2026-06-24,TDBK_INBL_REG_IMC_CSA,TDBK,,
K311,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,SWISS LIFE AG:SWCD,SWCD,529900ZM2M8QF6PZDD34,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_SWCD_GEN,CAD,,,,250000.0,,,,,,CAD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-01-02,A59434,Pending,TDBK_SWCD_REG_VM_CSA,BILATERAL_CSA,TDBK_SWCD_GEN,,,N,,Ontario Provincial Bond;Government of Canada Bond;US Corporate,STATE STREET,,,,2026-06-24,,TDBK,CAD,
5529,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BIMCOR INC:BIMC,BIMC,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3B",ISDA CSA,TDBK_BIMC_GEN,EUR,,,,250000.0,,,,,,EUR,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-03,A70373,Active,TDBK_BIMC_GENERAL_CSA,GENERAL_CSA,TDBK_BIMC_GEN,,,Y,,US Treasury;Ontario Provincial Bond;US Common Stock,N/A,,,,2026-06-24,TDBK_BIMC_GENERAL_CSA,TDBK,,
4135,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,MORGAN STANLEY INTL:MSIL,MSIL,4PQUHN3JPFGFNF3BB653,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_MSIL_GEN,GBP,,,,250000.0,,,,,,GBP,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-14,A40301,Amended,TDBK_MSIL_REG_VM_CSA,REG_VM,TDBK_MSIL_GEN,,,Y,,Israel Government Bond;Government of Canada Bond;CAD CASH,,,,,2026-06-24,TDBK_MSIL_REG_VM_CSA,TDBK,GBP,GBP
7215,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,SWISS LIFE AG:SWCD,SWCD,529900ZM2M8QF6PZDD34,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_SWCD_GEN,EUR,,,,250000.0,,,,,,EUR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-12,A93195,Active,TDBK_SWCD_GENERAL_CSA,REG_IMC,TDBK_SWCD_GEN,,,Y,,Israel Government Bond;US Corporate;USD CASH,BNY MELLON,,,,2026-06-24,TDBK_SWCD_GENERAL_CSA,TDBK,EUR,EUR
8935,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BIMCOR INC:BIMC,BIMC,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3B",ISDA CSA,TDBK_BIMC_GEN,USD,,,,10000.0,,,,,,USD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-21,A89148,Active,TDBK_BIMC_REG_VM_CSA,REG_VM,TDBK_BIMC_GEN,,,N,,German Government Note;Israel Government Bond;US Corporate,N/A,,,,2026-06-24,TDBK_BIMC_REG_VM_CSA,TDBK,USD,USD
A5036,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,EUR,,,,250000.0,,,,,,EUR,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-12-19,A35492,Pending,TDBK_WH17_REG_IMC_CSA,BILATERAL_CSA,TDBK_WH17_GEN,,,Y,,CAD CASH;USD CASH;Government of Canada Bond,N/A,,,,2026-06-24,,TDBK,,EUR
