trade_identifier_party_a,trade_identifier_2_party_a,trade_date,effective_date,maturity_date,party_a_branch_name,party_b_branch_name,strike_price,buy_or_sell,put_or_call,exchanged_notional_1_amount,exchanged_notional_1_currency,exchanged_notional_2_amount,exchanged_notional_2_currency,valuation_base_currency,valuation_date,underlying,external_id,valuation_base_currency_amount_t_1,margin_type,settlement_date,agreement_name,ims_portfolio,ims_desk,model,pai,pai_rate,source_system,product_type,trade_identifier_party_b,applicable_agreements,rescued_data,reporting_date
52218297,,2026-01-10,2024-11-20,2031-09-19,TDBK,BANCO HABITAT,96.99,Sell,Call,332000000.0,USD,,,USD,2026-07-01,FX/IR,4640,2000000.0,Net,2026-04-02,TDBK_BANH_GENERAL_CSA,PB,RATES,SIMM,1016.62,0.04472311,CALYPSOCPG,Credit Default Swap,,4640:REG_VM|7809:REG_IMC,,2026-06-24
13241869,,2025-05-22,2024-07-19,2026-08-26,TDBK,SWISS LIFE AG,106.5,Sell,Put,196000000.0,CAD,,,USD,2026-07-01,FX/IR,9687,900000.0,IM,2026-05-09,TDBK_SWCD_REG_VM_CSA,PB,RATES,SIMM,2864.88,0.01899517,SOPHIS,Equity Swap,,9687:REG_VM|7728:REG_IMC,,2026-06-24
89573979,,2025-07-18,2026-01-04,2027-10-14,TDBK,BIMCOR INC,94.74,Sell,Call,221000000.0,USD,,,USD,2026-07-01,FX/IR,3726,1400000.0,IM,2026-10-11,TDBK_BIMC_GENERAL_CSA,PB,RATES,SIMM,-7406.02,,CALYPSOCPG,Credit Default Swap,,3726:REG_VM|7924:REG_IMC,,2026-06-17
55358050,,2026-06-12,2026-04-08,2028-09-21,TDBK,BANK OF NOVA SCOTIA,,Buy,,355000000.0,CAD,,,USD,2026-07-01,FX/IR,6331,-400000.0,Net,2026-04-18,TDBK_BNSC_REG_IMC_CSA,PB,,SIMM,-4605.47,0.0316785,SOPHIS,Equity Swap,,6331:REG_VM|7337:REG_IMC,,2026-07-01
14817032,,2026-10-27,2026-05-02,2030-05-28,TDBK,DEUTSCHE BANK A.G.,,Buy,,178000000.0,GBP,,,USD,2026-07-01,FX/IR,7224,1600000.0,Net,2026-04-14,TDBK_DBFR_REG_VM_CSA,PB,RATES,SIMM,-2168.04,0.01463531,MUREXFXO,FX Option,,7224:REG_VM|7880:REG_IMC,,2026-06-24
80517478,,2024-09-19,2026-10-20,2031-03-17,TDBK,BANK OF NOVA SCOTIA,106.68,Buy,Call,433000000.0,CAD,,,USD,2026-07-01,,0626,1000000.0,IM,2026-12-27,TDBK_BNSC_REG_IMC_CSA,PB,RATES,SIMM,,0.04972608,CALYPSOCPG,IR Swap,,0626:REG_VM|7317:REG_IMC,,2026-06-24
19627341,,2026-08-07,2024-02-10,2030-11-06,TDBK,DEUTSCHE BANK A.G.,107.29,Sell,Put,14000000.0,EUR,,,USD,2026-07-01,FX/IR,9791,2000000.0,VM,2026-04-06,TDBK_DBFR_REG_IMC_CSA,PB,RATES,SIMM,6085.32,0.02972003,CALYPSOCPG,IR Swap,,9791:REG_VM|7143:REG_IMC,,2026-06-17
76269851,,2024-02-26,2026-03-15,2029-06-27,TDBK,MORGAN STANLEY INTL,,Buy,,63000000.0,USD,,,USD,2026-07-01,FX/IR,K9525,-500000.0,Net,2026-04-02,TDBK_MSIL_GENERAL_CSA,PB,RATES,SIMM,8915.32,0.0128595,CALYPSOCPG,Credit Default Swap,,K9525:REG_VM|7905:REG_IMC,,2026-07-01
61083972,,2025-09-07,2025-08-01,2027-10-17,TDBK,BANCO HABITAT,,Sell,Call,428000000.0,CAD,,,USD,2026-07-01,FX/IR,0608,-100000.0,VM,2026-01-24,TDBK_BANH_REG_VM_CSA,PB,RATES,SIMM,-29.4,0.03101583,MUREXFXO,FX Option,,0608:REG_VM|7101:REG_IMC,,2026-06-10
80888308,,2025-03-16,2026-10-19,2028-06-22,TDBK,BANK OF NOVA SCOTIA,,Buy,Put,193000000.0,USD,,,USD,2026-07-01,FX/IR,0467,100000.0,VM,2026-06-05,TDBK_BNSC_GENERAL_CSA,PB,RATES,SIMM,-9201.21,0.04105235,CALYPSOCPG,IR Swap,,0467:REG_VM|7065:REG_IMC,,2026-06-10
85045225,,2024-07-10,2026-03-14,2030-12-19,TDBK,SWISS LIFE AG,,Sell,,97000000.0,USD,,,USD,2026-07-01,FX/IR,9687,700000.0,Net,2026-06-21,TDBK_SWCD_REG_VM_CSA,PB,RATES,SIMM,8344.75,0.04584239,MUREXFXO,FX Option,,9687:REG_VM|7493:REG_IMC,,2026-06-17
15616900,,2025-11-23,2024-06-27,2028-07-19,TDBK,BIMCOR INC,,Buy,Put,64000000.0,CAD,,,USD,2026-07-01,,5984,1700000.0,IM,2026-04-04,TDBK_BIMC_REG_VM_CSA,PB,RATES,SIMM,4798.44,0.04786979,SOPHIS,Equity Swap,,5984:REG_VM|7424:REG_IMC,,2026-06-17
72541448,,2024-07-18,2024-12-02,2031-02-24,TDBK,BIMCOR INC,92.97,Buy,,62000000.0,USD,,,USD,2026-07-01,FX/IR,9823,0.0,Net,2026-08-21,TDBK_BIMC_REG_IMC_CSA,PB,RATES,SIMM,3199.91,0.04175972,CALYPSOCPG,IR Swap,,9823:REG_VM|7629:REG_IMC,,2026-06-03
33662378,,2025-06-11,2025-04-11,2031-11-09,TDBK,MORGAN STANLEY INTL,,Buy,Put,190000000.0,EUR,,,USD,2026-07-01,FX/IR,K9507,0.0,Net,2026-02-25,TDBK_MSIL_REG_IMC_CSA,PB,RATES,SIMM,929.67,0.00633594,MUREXFXO,FX Option,,K9507:REG_VM|7198:REG_IMC,,2026-06-17
46185849,,2024-05-01,2024-12-04,2027-08-26,TDBK,MORGAN STANLEY INTL,,Buy,,243000000.0,CAD,,,USD,2026-07-01,FX/IR,K2288,-500000.0,IM,2026-10-28,TDBK_MSIL_REG_VM_CSA,PB,,SIMM,-9665.14,0.02900901,MUREXFXO,FX Option,,K2288:REG_VM|7272:REG_IMC,,2026-07-01
72871064,,2024-11-25,2024-01-21,2031-11-01,TDBK,INVESTEC BANK LIMITED,,Buy,,110000000.0,CAD,,,USD,2026-07-01,FX/IR,0351,1000000.0,VM,2026-02-04,,PB,RATES,SIMM,5008.51,0.00869914,MUREXFXO,FX Option,,0351:REG_VM|7796:REG_IMC,,2026-06-10
21010822,,2025-02-12,2024-03-26,2030-09-08,TDBK,INVESTEC BANK LIMITED,109.61,Sell,Put,107000000.0,EUR,,,USD,2026-07-01,FX/IR,1713,-300000.0,IM,2026-09-24,TDBK_INBL_REG_IMC_CSA,PB,RATES,SIMM,-6034.88,0.03665134,CALYPSOCPG,Credit Default Swap,,1713:REG_VM|7531:REG_IMC,,2026-06-17
60724268,,2025-09-24,2025-11-15,2028-09-04,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,,Sell,Call,215000000.0,EUR,,,USD,2026-07-01,FX/IR,0973,1100000.0,VM,2026-11-02,TDBK_WH17_REG_IMC_CSA,PB,,SIMM,1311.07,,MUREXFXO,FX Option,,0973:REG_VM|7816:REG_IMC,,2026-06-24
67034088,,2026-09-20,2025-01-09,2026-03-20,TDBK,BIMCOR INC,,Buy,,301000000.0,USD,,,USD,2026-07-01,,7426,1000000.0,IM,2026-08-03,,PB,RATES,SIMM,-3039.3,0.0116773,MUREXFXO,FX Option,,7426:REG_VM|7488:REG_IMC,,2026-07-01
48478988,,2024-07-27,2024-03-13,2031-03-12,TDBK,CITIBANK NA,109.6,Buy,Call,410000000.0,USD,,,USD,2026-07-01,FX/IR,1693,1800000.0,Net,2026-06-17,TDBK_CITI_GENERAL_CSA,PB,RATES,SIMM,9250.46,0.00938277,MUREXFXO,FX Option,,1693:REG_VM|7683:REG_IMC,,2026-06-10
42917973,,2024-05-18,2026-02-15,2030-01-04,TDBK,BANK OF NOVA SCOTIA,,Sell,Put,143000000.0,GBP,,,USD,2026-07-01,FX/IR,1798,800000.0,Net,2026-06-14,TDBK_BNSC_GENERAL_CSA,PB,RATES,SIMM,-5629.01,0.02976192,CALYPSOCPG,Credit Default Swap,,1798:REG_VM|7351:REG_IMC,,2026-07-01
31221173,,2024-12-10,2025-01-23,2027-08-16,TDBK,MORGAN STANLEY INTL,102.33,Sell,Put,91000000.0,EUR,,,USD,2026-07-01,FX/IR,7686,400000.0,Net,2026-11-09,TDBK_MSIL_REG_VM_CSA,,RATES,SIMM,747.07,,SOPHIS,Equity Swap,,7686:REG_VM|7581:REG_IMC,,2026-07-01
85369736,,2024-03-13,2025-08-28,2031-07-24,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,107.19,Sell,Call,92000000.0,GBP,,,USD,2026-07-01,FX/IR,6318,900000.0,Net,2026-09-16,TDBK_WH17_REG_VM_CSA,PB,RATES,SIMM,-4602.23,,CALYPSOCPG,IR Swap,,6318:REG_VM|7916:REG_IMC,,2026-07-01
36187232,,2024-03-14,2025-03-09,2030-05-08,TDBK,DEUTSCHE BANK A.G.,,Buy,Put,59000000.0,CAD,,,USD,2026-07-01,FX/IR,4720,1900000.0,VM,2026-05-12,TDBK_DBFR_REG_VM_CSA,PB,RATES,SIMM,1342.54,,CALYPSOCPG,IR Swap,,4720:REG_VM|7047:REG_IMC,,2026-06-17
33059531,,2025-02-02,2024-01-01,2026-09-25,TDBK,CENTRAL 1 CREDIT UNION,,Buy,,269000000.0,CAD,,,USD,2026-07-01,FX/IR,0484,1300000.0,Net,2026-07-26,TDBK_BCCU_REG_IMC_CSA,PB,RATES,SIMM,1273.87,0.01630816,CALYPSOCPG,Credit Default Swap,,0484:REG_VM|7557:REG_IMC,,2026-06-03
52833742,,2025-10-07,2025-12-08,2028-11-17,TDBK,INVESTEC BANK LIMITED,,Buy,Put,277000000.0,EUR,,,USD,2026-07-01,FX/IR,K6195,1000000.0,IM,2026-05-04,TDBK_INBL_REG_VM_CSA,PB,RATES,SIMM,1783.23,,CALYPSOCPG,IR Swap,,K6195:REG_VM|7493:REG_IMC,,2026-06-24
64564005,,2025-03-17,2025-03-02,2028-07-03,TDBK,DEUTSCHE BANK A.G.,101.76,Sell,,157000000.0,GBP,,,USD,2026-07-01,FX/IR,0961,1100000.0,IM,2026-12-20,TDBK_DBFR_REG_IMC_CSA,PB,RATES,SIMM,-1111.12,0.02264708,SOPHIS,Equity Swap,,0961:REG_VM|7391:REG_IMC,,2026-06-24
54194366,,2024-05-13,2025-11-15,2026-11-24,TDBK,BANCO HABITAT,104.95,Buy,Call,144000000.0,EUR,,,USD,2026-07-01,,5921,700000.0,VM,2026-02-01,TDBK_BANH_GENERAL_CSA,PB,RATES,SIMM,-8471.3,,CALYPSOCPG,IR Swap,,5921:REG_VM|7941:REG_IMC,,2026-07-01
70278774,,2026-03-21,2026-09-14,2028-07-01,TDBK,CENTRAL 1 CREDIT UNION,105.87,Sell,,79000000.0,USD,,,USD,2026-07-01,FX/IR,1402,1400000.0,Net,2026-04-21,TDBK_BCCU_REG_VM_CSA,PB,RATES,SIMM,-8062.24,0.01630538,SOPHIS,Equity Swap,,1402:REG_VM|7473:REG_IMC,,2026-06-03
96721964,,2024-09-06,2024-08-23,2031-12-11,TDBK,BANCO HABITAT,101.73,Sell,,164000000.0,EUR,,,USD,2026-07-01,FX/IR,9087,200000.0,IM,2026-12-08,TDBK_BANH_GENERAL_CSA,PB,RATES,SIMM,8731.48,,MUREXFXO,FX Option,,9087:REG_VM|7139:REG_IMC,,2026-06-03
49969703,,2026-01-14,2024-12-20,2030-05-28,TDBK,BANK OF NOVA SCOTIA,106.53,Sell,,113000000.0,GBP,,,USD,2026-07-01,FX/IR,0691,1500000.0,Net,2026-11-08,TDBK_BNSC_REG_VM_CSA,PB,RATES,SIMM,-128.71,0.02444794,SOPHIS,Equity Swap,,0691:REG_VM|7274:REG_IMC,,2026-06-17
87572982,,2026-02-06,2025-09-15,2027-12-27,TDBK,INVESTEC BANK LIMITED,,Sell,Put,255000000.0,EUR,,,USD,2026-07-01,FX/IR,7022,1200000.0,Net,2026-04-10,TDBK_INBL_REG_VM_CSA,PB,RATES,SIMM,9813.13,0.04038425,SOPHIS,Equity Swap,,7022:REG_VM|7427:REG_IMC,,2026-06-10
67698488,,2026-08-20,2026-10-01,2031-11-21,TDBK,INVESTEC BANK LIMITED,,Buy,,24000000.0,CAD,,,USD,2026-07-01,FX/IR,3713,1700000.0,VM,2026-09-27,TDBK_INBL_GENERAL_CSA,,RATES,SIMM,,0.03078111,MUREXFXO,FX Option,,3713:REG_VM|7353:REG_IMC,,2026-06-10
82059166,,2024-08-08,2024-05-20,2027-07-15,TDBK,BANK OF NOVA SCOTIA,95.46,Sell,,131000000.0,EUR,,,USD,2026-07-01,FX/IR,0615,0.0,Net,2026-10-28,TDBK_BNSC_GENERAL_CSA,PB,RATES,SIMM,-9812.32,0.04431731,MUREXFXO,FX Option,,0615:REG_VM|7093:REG_IMC,,2026-06-24
70681919,,2025-12-19,2024-06-10,2027-11-14,TDBK,BIMCOR INC,94.94,Sell,,108000000.0,GBP,,,USD,2026-07-01,FX/IR,A9696,1100000.0,VM,2026-01-14,,,RATES,SIMM,2466.12,0.0118773,SOPHIS,Equity Swap,,A9696:REG_VM|7468:REG_IMC,,2026-06-10
31901254,,2025-12-10,2026-02-19,2027-10-16,TDBK,DEUTSCHE BANK A.G.,,Sell,,59000000.0,CAD,,,USD,2026-07-01,FX/IR,A3823,2000000.0,IM,2026-05-19,TDBK_DBFR_GENERAL_CSA,PB,RATES,SIMM,-63.96,0.02989155,CALYPSOCPG,IR Swap,,A3823:REG_VM|7260:REG_IMC,,2026-06-17
85668400,,2024-03-07,2024-03-03,2030-07-23,TDBK,CITIBANK NA,,Buy,Put,309000000.0,CAD,,,USD,2026-07-01,FX/IR,0238,300000.0,VM,2026-10-19,TDBK_CITI_REG_IMC_CSA,PB,RATES,SIMM,7639.04,,SOPHIS,Equity Swap,,0238:REG_VM|7285:REG_IMC,,2026-06-10
33619624,,2025-10-24,2026-05-13,2028-10-26,TDBK,BANK OF NOVA SCOTIA,,Sell,Call,93000000.0,CAD,,,USD,2026-07-01,FX/IR,A2412,300000.0,Net,2026-05-28,TDBK_BNSC_REG_VM_CSA,PB,RATES,SIMM,3337.6,0.00830767,SOPHIS,Equity Swap,,A2412:REG_VM|7147:REG_IMC,,2026-06-10
58107292,,2025-11-23,2026-01-21,2030-03-27,TDBK,SWISS LIFE AG,101.35,Buy,,418000000.0,EUR,,,USD,2026-07-01,FX/IR,0978,-400000.0,VM,2026-08-04,TDBK_SWCD_REG_IMC_CSA,PB,RATES,SIMM,-4907.06,0.01884651,CALYPSOCPG,Credit Default Swap,,0978:REG_VM|7585:REG_IMC,,2026-06-17
49099752,,2026-04-04,2026-09-22,2027-02-24,TDBK,CENTRAL 1 CREDIT UNION,105.12,Buy,Put,414000000.0,GBP,,,USD,2026-07-01,FX/IR,9225,500000.0,Net,2026-12-17,TDBK_BCCU_GENERAL_CSA,PB,RATES,,-3960.83,0.04478149,DARWIN,Swaption,,9225:REG_VM|7447:REG_IMC,,2026-06-17
59005404,,2025-12-16,2024-11-17,2026-08-15,TDBK,MORGAN STANLEY INTL,,Sell,,392000000.0,CAD,,,USD,2026-07-01,FX/IR,2498,100000.0,IM,2026-09-13,TDBK_MSIL_REG_VM_CSA,PB,RATES,SIMM,9039.95,0.0264041,DARWIN,Swaption,,2498:REG_VM|7208:REG_IMC,,2026-06-24
62776881,,2026-04-06,2024-04-12,2026-10-13,TDBK,SWISS LIFE AG,109.26,Sell,,158000000.0,CAD,,,USD,2026-07-01,FX/IR,0521,400000.0,VM,2026-01-22,TDBK_SWCD_REG_VM_CSA,PB,RATES,SIMM,5693.95,0.04011031,CALYPSOCPG,Credit Default Swap,,0521:REG_VM|7666:REG_IMC,,2026-07-01
28791725,,2025-09-05,2025-04-03,2028-10-28,TDBK,SWISS LIFE AG,,Buy,Call,213000000.0,GBP,,,USD,2026-07-01,FX/IR,9187,1100000.0,VM,2026-01-28,TDBK_SWCD_REG_IMC_CSA,PB,RATES,SIMM,86.38,0.01743397,MUREXFXO,FX Option,,9187:REG_VM|7786:REG_IMC,,2026-06-24
18218477,,2026-01-04,2026-07-25,2029-02-18,TDBK,SWISS LIFE AG,91.85,Buy,Call,82000000.0,USD,,,USD,2026-07-01,FX/IR,0190,-300000.0,VM,2026-04-27,TDBK_SWCD_REG_VM_CSA,PB,RATES,SIMM,-1171.57,0.00537273,SOPHIS,Equity Swap,,0190:REG_VM|7833:REG_IMC,,2026-06-24
70362949,,2026-11-10,2024-01-28,2027-12-23,TDBK,INVESTEC BANK LIMITED,,Buy,,458000000.0,CAD,,,USD,2026-07-01,FX/IR,A597,-500000.0,IM,2026-11-06,TDBK_INBL_REG_VM_CSA,PB,RATES,,3831.49,0.03956967,MUREXFXO,FX Option,,A597:REG_VM|7238:REG_IMC,,2026-06-24
87249172,,2026-12-19,2024-01-15,2028-01-14,TDBK,INVESTEC BANK LIMITED,,Sell,Call,497000000.0,GBP,,,USD,2026-07-01,FX/IR,0429,1400000.0,VM,2026-12-11,TDBK_INBL_REG_IMC_CSA,PB,RATES,SIMM,-2799.04,0.00526422,CALYPSOCPG,IR Swap,,0429:REG_VM|7949:REG_IMC,,2026-07-01
22760358,,2025-09-22,2026-10-12,2031-04-11,TDBK,BANCO HABITAT,99.76,Sell,,317000000.0,USD,,,USD,2026-07-01,FX/IR,K5413,1700000.0,VM,2026-06-22,TDBK_BANH_GENERAL_CSA,PB,RATES,SIMM,9671.64,0.03743983,MUREXFXO,FX Option,,K5413:REG_VM|7633:REG_IMC,,2026-06-17
64905263,,2025-09-12,2024-02-16,2028-09-16,TDBK,INVESTEC BANK LIMITED,,Sell,Put,319000000.0,USD,,,USD,2026-07-01,FX/IR,1268,1600000.0,VM,2026-03-28,TDBK_INBL_GENERAL_CSA,PB,RATES,SIMM,-7740.14,0.02469382,DARWIN,Swaption,,1268:REG_VM|7750:REG_IMC,,2026-06-03
13888612,,2024-01-08,2025-12-03,2029-12-04,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,108.78,Buy,,21000000.0,CAD,,,USD,2026-07-01,FX/IR,0654,300000.0,IM,2026-03-27,TDBK_WH17_REG_IMC_CSA,PB,RATES,SIMM,-6249.07,0.00924513,MUREXFXO,FX Option,,0654:REG_VM|7973:REG_IMC,,2026-06-24
98714239,,2025-07-04,2025-12-05,2026-07-06,TDBK,SWISS LIFE AG,,Sell,Put,117000000.0,GBP,,,USD,2026-07-01,FX/IR,5743,-500000.0,VM,2026-11-28,TDBK_SWCD_GENERAL_CSA,PB,RATES,SIMM,7057.93,0.0308145,CALYPSOCPG,IR Swap,,5743:REG_VM|7692:REG_IMC,,2026-06-24
37009283,,2026-04-10,2024-07-09,2031-11-07,TDBK,BIMCOR INC,106.9,Sell,Put,449000000.0,GBP,,,USD,2026-07-01,FX/IR,6786,1100000.0,Net,2026-02-18,TDBK_BIMC_REG_IMC_CSA,,RATES,,2447.61,0.04444377,SOPHIS,Equity Swap,,6786:REG_VM|7371:REG_IMC,,2026-06-24
53083455,,2024-09-20,2025-02-20,2029-11-12,TDBK,DEUTSCHE BANK A.G.,,Buy,Put,417000000.0,GBP,,,USD,2026-07-01,FX/IR,0294,-100000.0,Net,2026-03-13,,PB,RATES,SIMM,-9271.2,0.04651886,MUREXFXO,FX Option,,0294:REG_VM|7636:REG_IMC,,2026-06-24
27609048,,2025-12-21,2026-08-20,2029-03-20,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,,Sell,,74000000.0,GBP,,,USD,2026-07-01,,9081,-200000.0,Net,2026-12-12,TDBK_WH17_GENERAL_CSA,PB,,SIMM,-2521.14,0.0275436,CALYPSOCPG,IR Swap,,9081:REG_VM|7444:REG_IMC,,2026-06-24
11822448,,2025-08-07,2026-10-06,2026-12-24,TDBK,CENTRAL 1 CREDIT UNION,106.56,Sell,,342000000.0,USD,,,USD,2026-07-01,FX/IR,7081,1700000.0,IM,2026-10-18,TDBK_BCCU_GENERAL_CSA,PB,RATES,SIMM,,0.01334069,CALYPSOCPG,IR Swap,,7081:REG_VM|7284:REG_IMC,,2026-06-10
71397629,,2026-05-16,2025-11-28,2030-05-04,TDBK,INVESTEC BANK LIMITED,100.24,Sell,,201000000.0,USD,,,USD,2026-07-01,FX/IR,K3528,1500000.0,IM,2026-01-08,TDBK_INBL_REG_IMC_CSA,PB,RATES,SIMM,4407.07,0.02061023,CALYPSOCPG,IR Swap,,K3528:REG_VM|7644:REG_IMC,,2026-06-10
10244296,,2024-03-13,2025-05-15,2027-07-11,TDBK,CENTRAL 1 CREDIT UNION,,Sell,,379000000.0,USD,,,USD,2026-07-01,,9225,-400000.0,IM,2026-12-09,TDBK_BCCU_GENERAL_CSA,PB,RATES,SIMM,-3155.63,0.03055672,SOPHIS,Equity Swap,,9225:REG_VM|7969:REG_IMC,,2026-07-01
34306130,,2024-12-15,2025-05-18,2030-09-17,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,101.47,Buy,,120000000.0,GBP,,,USD,2026-07-01,FX/IR,8705,1200000.0,VM,2026-08-06,TDBK_WH17_GENERAL_CSA,,,,6852.1,0.02797506,CALYPSOCPG,IR Swap,,8705:REG_VM|7950:REG_IMC,,2026-06-03
53133853,,2026-09-20,2024-03-24,2028-10-12,TDBK,BANCO HABITAT,,Buy,Call,277000000.0,EUR,,,USD,2026-07-01,FX/IR,K1343,1100000.0,Net,2026-08-04,TDBK_BANH_REG_VM_CSA,PB,RATES,SIMM,-5463.97,,CALYPSOCPG,IR Swap,,K1343:REG_VM|7402:REG_IMC,,2026-06-17
89123565,,2025-07-18,2025-03-09,2026-11-16,TDBK,MORGAN STANLEY INTL,106.71,Buy,Call,477000000.0,EUR,,,USD,2026-07-01,FX/IR,K4210,200000.0,Net,2026-05-19,TDBK_MSIL_REG_IMC_CSA,PB,RATES,SIMM,-5844.22,0.01395195,SOPHIS,Equity Swap,,K4210:REG_VM|7512:REG_IMC,,2026-06-17
35588087,,2025-03-02,2024-11-23,2028-08-28,TDBK,BANK OF NOVA SCOTIA,107.75,Sell,,407000000.0,CAD,,,USD,2026-07-01,FX/IR,7120,400000.0,IM,2026-08-09,TDBK_BNSC_GENERAL_CSA,PB,RATES,SIMM,5593.7,0.0210918,SOPHIS,Equity Swap,,7120:REG_VM|7642:REG_IMC,,2026-06-10
83771927,,2024-08-23,2025-06-14,2026-05-16,TDBK,SWISS LIFE AG,,Buy,,101000000.0,CAD,,,USD,2026-07-01,FX/IR,A9469,1700000.0,VM,2026-08-08,TDBK_SWCD_REG_IMC_CSA,PB,,,-8627.78,0.01820846,MUREXFXO,FX Option,,A9469:REG_VM|7246:REG_IMC,,2026-06-24
30436092,,2025-12-11,2024-07-23,2031-10-25,TDBK,MORGAN STANLEY INTL,103.6,Buy,,62000000.0,CAD,,,USD,2026-07-01,FX/IR,2978,1100000.0,VM,2026-05-20,TDBK_MSIL_REG_IMC_CSA,PB,RATES,SIMM,-9042.31,0.00462709,CALYPSOCPG,Credit Default Swap,,2978:REG_VM|7562:REG_IMC,,2026-06-03
68941180,,2026-04-02,2025-02-13,2028-11-26,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,97.04,Buy,,86000000.0,GBP,,,USD,2026-07-01,FX/IR,0281,0.0,Net,2026-12-19,TDBK_WH17_REG_VM_CSA,PB,RATES,,1630.0,0.02025613,MUREXFXO,FX Option,,0281:REG_VM|7858:REG_IMC,,2026-06-17
20949285,,2025-04-18,2026-01-13,2031-01-08,TDBK,INVESTEC BANK LIMITED,,Buy,Put,218000000.0,EUR,,,USD,2026-07-01,FX/IR,K3136,-100000.0,IM,2026-06-28,TDBK_INBL_REG_IMC_CSA,PB,RATES,SIMM,-1227.04,0.00955862,MUREXFXO,FX Option,,K3136:REG_VM|7557:REG_IMC,,2026-07-01
72276508,,2026-03-20,2026-07-26,2026-09-22,TDBK,BIMCOR INC,107.66,Sell,,276000000.0,GBP,,,USD,2026-07-01,FX/IR,9655,2000000.0,IM,2026-07-15,TDBK_BIMC_REG_VM_CSA,PB,RATES,SIMM,37.29,0.04354103,MUREXFXO,FX Option,,9655:REG_VM|7715:REG_IMC,,2026-06-03
91812663,,2024-01-28,2025-04-01,2027-06-26,TDBK,SWISS LIFE AG,107.73,Buy,Call,293000000.0,EUR,,,USD,2026-07-01,FX/IR,A7899,700000.0,IM,2026-02-18,TDBK_SWCD_REG_VM_CSA,,RATES,SIMM,-2080.82,0.04570413,CALYPSOCPG,Credit Default Swap,,A7899:REG_VM|7447:REG_IMC,,2026-07-01
48621920,,2024-01-17,2025-04-18,2026-07-16,TDBK,CITIBANK NA,100.21,Sell,Call,19000000.0,GBP,,,USD,2026-07-01,FX/IR,7334,1500000.0,Net,2026-12-06,TDBK_CITI_REG_IMC_CSA,PB,RATES,SIMM,5882.19,0.02113034,SOPHIS,Equity Swap,,7334:REG_VM|7457:REG_IMC,,2026-06-24
66340176,,2026-08-11,2026-02-12,2026-12-20,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,,Sell,,9000000.0,USD,,,USD,2026-07-01,,A3040,1600000.0,IM,2026-05-11,TDBK_WH17_GENERAL_CSA,PB,RATES,SIMM,-6728.45,0.03506138,CALYPSOCPG,Credit Default Swap,,A3040:REG_VM|7597:REG_IMC,,2026-06-03
56010715,,2026-02-27,2025-10-28,2029-01-09,TDBK,SWISS LIFE AG,,Sell,,70000000.0,GBP,,,USD,2026-07-01,FX/IR,0426,2000000.0,VM,2026-07-10,TDBK_SWCD_REG_IMC_CSA,PB,RATES,SIMM,-2989.04,0.0253901,CALYPSOCPG,Credit Default Swap,,0426:REG_VM|7710:REG_IMC,,2026-06-03
80359462,,2024-08-17,2025-07-07,2031-02-10,TDBK,INVESTEC BANK LIMITED,,Buy,Put,319000000.0,GBP,,,USD,2026-07-01,FX/IR,5597,300000.0,Net,2026-12-09,,PB,RATES,SIMM,-5039.11,0.02133175,SOPHIS,Equity Swap,,5597:REG_VM|7311:REG_IMC,,2026-06-10
37523302,,2025-09-28,2025-09-26,2029-01-14,TDBK,DEUTSCHE BANK A.G.,,Sell,,10000000.0,GBP,,,USD,2026-07-01,FX/IR,5965,1900000.0,Net,2026-01-09,TDBK_DBFR_REG_IMC_CSA,PB,RATES,SIMM,-4941.36,0.02057589,MUREXFXO,FX Option,,5965:REG_VM|7876:REG_IMC,,2026-06-17
80150599,,2025-01-13,2025-07-18,2028-01-22,TDBK,BANK OF NOVA SCOTIA,108.31,Buy,Call,240000000.0,CAD,,,USD,2026-07-01,FX/IR,0423,2000000.0,IM,2026-10-04,TDBK_BNSC_REG_VM_CSA,PB,RATES,SIMM,-6892.9,0.01956161,MUREXFXO,FX Option,,0423:REG_VM|7322:REG_IMC,,2026-06-24
32214119,,2024-10-21,2026-01-22,2027-02-11,TDBK,DEUTSCHE BANK A.G.,102.32,Sell,Put,34000000.0,USD,,,USD,2026-07-01,FX/IR,7827,1800000.0,IM,2026-01-26,TDBK_DBFR_REG_VM_CSA,PB,RATES,SIMM,7844.56,0.0146529,CALYPSOCPG,Credit Default Swap,,7827:REG_VM|7093:REG_IMC,,2026-06-24
18936962,,2026-09-21,2026-02-28,2026-05-09,TDBK,CENTRAL 1 CREDIT UNION,,Sell,,480000000.0,EUR,,,USD,2026-07-01,FX/IR,0544,1300000.0,VM,2026-09-19,TDBK_BCCU_REG_VM_CSA,PB,RATES,SIMM,6605.13,0.04002514,CALYPSOCPG,IR Swap,,0544:REG_VM|7559:REG_IMC,,2026-06-24
